cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
55,7,7196932,270,470,34.15282,7.677807354713846
55,13,7200224,26,40,6.508716000000001,3.375422252341375
55,13,7196928,49,78,11.681258000000001,3.934368313079366
55,13,7196432,68,115,12.860835999999999,5.018257601922287
55,13,7196992,84,145,15.841197999999999,5.007732176944639
55,13,7200368,96,169,16.342476,5.794610046888053
55,13,7194596,117,198,17.652742000000003,6.494223748765682
55,13,7196128,119,210,18.195787999999997,6.4366040477044315
55,13,7198444,127,218,21.274583999999994,5.638390066488607
55,13,7197760,165,286,26.406929999999996,5.972682038299009
55,13,7195004,270,470,33.982161999999995,7.761990910421163
55,19,7199368,26,40,6.991948000000001,3.2472560686220144
55,19,7195332,49,78,11.216664000000002,4.098223545548827
55,19,7298168,68,115,15.865374,3.970633660579724
55,19,7292532,84,145,14.65723,5.426626518244125
55,19,7296976,96,169,15.606174,5.820630010440755
55,19,7296712,117,198,20.528462,5.656781320437807
55,19,7288608,119,210,18.530103999999998,6.060649273791614
55,19,7288696,127,218,19.186134,6.315476447997023
55,19,7284420,165,286,23.060494,6.9352616443043
55,19,7286864,270,470,34.291982,7.628495652181283
55,25,7284892,26,40,6.944288,3.2448123562454523
55,25,7286116,49,78,10.447273999999998,4.331120337084909
55,25,7286720,68,115,13.279560000000002,4.75641889221605
55,25,7284440,84,145,13.618046000000001,5.749364660982553
55,25,7283700,96,169,16.159334,5.57311667842246
55,25,7282284,117,198,19.683528,5.764873002804093
55,25,7276476,119,210,19.863666,5.5993017341366835
55,25,7272680,127,218,22.104553999999997,5.680168920173052
55,25,7273124,165,286,25.824429999999992,6.34670796257981
55,25,7269520,270,470,33.98414,7.751595249592754
55,31,7270828,26,40,6.001228,3.927545842768255
55,31,7267320,49,78,13.134398000000001,3.6163509247894954
55,31,7265348,68,115,12.710694,5.063204427623354
55,31,7250584,84,145,14.506088000000002,5.455473593559423
55,31,7251648,96,169,18.40257,4.929778894281404
55,31,7252148,117,198,19.229995999999996,5.916869500661728
55,31,7245832,119,210,18.557033999999998,6.040615269660172
55,31,7248064,127,218,18.721001999999995,6.781612325660499
55,31,7249900,165,286,25.208572,6.583824859086198
55,31,7241524,270,470,37.814449999999994,7.097043660749748
55,37,7238676,26,40,7.561562,3.0502183252424335
55,37,7238220,49,78,11.295292000000002,4.216098267785911
55,37,7236728,68,115,12.608441999999998,4.945922159913301
55,37,7238344,84,145,14.241588000000002,5.495842787491462
55,37,7237788,96,169,17.733214,4.812075904482298
55,37,7242728,117,198,17.98899,6.179017219389439
55,37,7239128,119,210,19.906136,5.803810713834578
55,37,7232800,127,218,18.943489999999997,6.43093655197488
55,37,7233876,165,286,23.230027999999997,6.792862965311112
55,37,7196656,270,470,33.879521999999994,7.7403130698626335
55,43,7203524,26,40,7.088672000000001,3.065311170347594
55,43,7201044,49,78,10.08301,4.594847019725959
55,43,7198708,68,115,12.343656000000001,5.086580329445839
55,43,7200360,84,145,14.859403999999998,5.370500607378045
55,43,7197080,96,169,15.904808,5.672846918225911
55,43,7203244,117,198,17.727991999999997,6.220267652268962
55,43,7199780,119,210,17.662603999999998,6.46283570765607
55,43,7198072,127,218,19.801354,6.140872584146879
55,43,7200948,165,286,23.526566000000003,6.779123422364451
55,43,7199324,270,470,32.985576,7.918510897630665
55,49,7198588,26,40,6.573410000000001,3.343204358509805
55,49,7201076,49,78,12.959026000000001,3.5031052525846125
55,49,7201152,68,115,13.189023999999998,5.0479218522309965
55,49,7200460,84,145,14.851295999999998,5.364800014306133
55,49,7194236,96,169,14.697906000000001,6.23523191815219
55,49,7195884,117,198,17.12649,6.610449595321836
55,49,7196860,119,210,18.504561999999996,6.16698538061701
55,49,7200468,127,218,18.776139999999998,6.450020467387782
55,49,7199916,165,286,23.274206000000003,6.77654805106478
55,49,7199932,270,470,36.549760000000006,7.063617555862749
55,55,7197504,26,40,6.496193999999999,3.4584723927441248
55,55,7203696,49,78,11.274306000000001,3.9575460307024803
55,55,7202464,68,115,14.166814000000002,4.531233861644105
55,55,7203044,84,145,14.354389999999999,5.526366690219515
55,55,7193940,96,169,15.875942,5.6485806176016835
55,55,7199480,117,198,17.505702,6.343213385156122
55,55,7198300,119,210,18.093371999999995,6.369934764373972
55,55,7199188,127,218,19.660344000000002,6.185014732023279
55,55,7194280,165,286,23.118809999999996,6.82763611927094
55,55,7199300,270,470,33.852004,7.772293672949942
55,61,7199108,26,40,8.305052,2.4771270661383396
55,61,7201000,49,78,13.044298000000003,3.3590356688456984
55,61,7195504,68,115,14.789576,4.0214247316438225
55,61,7195244,84,145,17.246033999999998,4.776722349601486
55,61,7187608,96,169,17.983974,4.690672158661985
55,61,7191892,117,198,17.300048,6.479499583262954
55,61,7190636,119,210,17.753599999999995,6.452462970182572
55,61,7183244,127,218,19.009273999999998,6.327070695798427
55,61,7187040,165,286,22.919292,6.911266872915625
55,61,7187680,270,470,35.006518,7.53876811503155
55,67,7187832,26,40,8.384548,2.8662771469518247
55,67,7186492,49,78,10.739162,4.314211982767805
55,67,7294668,68,115,13.280928000000001,4.826045885760397
55,67,7292076,84,145,17.111978000000004,4.61457833191783
55,67,7290276,96,169,15.629392,5.870518379003113
55,67,7297680,117,198,17.28159,6.383901655176554
55,67,7292608,119,210,18.459842,6.378528693194914
55,67,7295308,127,218,20.887986,5.963541629981494
55,67,7291884,165,286,23.063778,6.857610243357884
55,67,7292516,270,470,34.437490000000004,7.727479834139664
55,73,7297388,26,40,6.026584,3.863694791888024
55,73,7297152,49,78,11.350363999999999,4.309298586901843
55,73,7295952,68,115,12.463296,5.0461500101665075
55,73,7291456,84,145,14.293619999999999,5.553461988536068
55,73,7295272,96,169,15.42982,5.829841501184187
55,73,7293516,117,198,17.64912,6.340831049911554
55,73,7295860,119,210,18.935843999999996,6.154422210947734
55,73,7292084,127,218,19.686716,6.136276555703137
55,73,7289460,165,286,24.701282,6.416016866736219
55,73,7289648,270,470,33.52070199999999,7.830885359898791
55,79,7292308,26,40,6.006916,3.769257644706875
55,79,7289076,49,78,11.662154,3.797563514249776
55,79,7288316,68,115,14.36201,4.180910454735496
55,79,7274432,84,145,14.14459,5.544788690743371
55,79,7275744,96,169,17.110404000000003,5.247524644234227
55,79,7273732,117,198,17.804704,6.356059959918794
55,79,7277216,119,210,17.811262,6.292141485410692
55,79,7276884,127,218,19.321115999999996,6.346360362332201
55,79,7275412,165,286,23.093708,6.8273536060219735
55,79,7266368,270,470,34.06006999999999,7.790272027643347
55,85,7269720,26,40,7.481636000000001,3.1019516047827325
55,85,7269532,49,78,10.643588000000001,4.396195944733536
55,85,7265668,68,115,14.296302,4.61167962119121
55,85,7261384,84,145,15.250345999999997,5.205493034554558
55,85,7264824,96,169,17.57373,5.099737044808627
55,85,7258164,117,198,19.242365999999997,5.9763581401573465
55,85,7259048,119,210,17.793403999999995,6.406605156078899
55,85,7259172,127,218,18.832001999999996,6.521914402697915
55,85,7257912,165,286,23.918404,6.682480520569283
55,85,7255160,270,470,34.254906000000005,7.7030348816243235
55,91,7257060,26,40,6.565563999999999,3.4651050593199333
55,91,7257220,49,78,11.05629,3.8947433682058588
55,91,7258160,68,115,13.894680000000001,4.581635994410404
55,91,7252320,84,145,15.879432000000001,5.108361110046869
55,91,7274356,96,169,15.604058,5.737172936320966
55,91,7285392,117,198,17.706742000000002,6.377151266573099
55,91,7288768,119,210,20.556027999999994,5.649580720402251
55,91,7282296,127,218,18.823957999999998,6.405471382169589
55,91,7282288,165,286,22.733831999999996,7.062279892276691
55,91,7279480,270,470,34.040536,7.761799012526681
55,97,7283552,26,40,8.366992,2.63177606419914
55,97,7280804,49,78,10.459886000000001,4.479627295009055
55,97,7277032,68,115,12.413013999999999,5.094476314056483
55,97,7275308,84,145,17.053414,4.228119106115219
55,97,7276756,96,169,17.09562,5.300903583189951
55,97,7271336,117,198,20.513767999999995,5.2179148409539415
55,97,7208992,119,210,17.476076,6.411959219939361
55,97,7206236,127,218,18.501254,6.485574448266565
55,97,7201980,165,286,23.17411,6.870213751086743
55,97,7200496,270,470,33.637404000000004,7.770352135091314
61,1,7203708,26,40,8.849290000000002,2.635612394676874
61,1,7203788,49,78,11.802388,4.101451495313882
61,1,7204808,68,115,16.984868000000002,3.80401278595827
61,1,7203568,84,145,17.608275999999996,4.426235986879372
61,1,7202592,96,169,20.489269999999998,3.8692874102657835
61,1,7208440,117,198,19.203689999999995,5.687112565456477
61,1,7208484,119,210,19.140639999999994,6.07876961616401
61,1,7206712,127,218,20.948278,5.609327560878871
61,1,7205032,165,286,24.333184000000003,6.368969454422496
61,1,7202028,270,470,38.91035399999999,6.634286434579671
61,7,7203760,26,40,8.093447999999999,2.8196874918662864
61,7,7204284,49,78,15.006022,2.821564816814223
61,7,7203464,68,115,14.23657,4.525826495785657
61,7,7205756,84,145,20.272197999999996,3.6659563148934278
61,7,7203116,96,169,16.863218,5.308542440137889
61,7,7202796,117,198,23.368551999999998,4.194418841759634
61,7,7201584,119,210,21.070382000000002,5.1941136288740335
61,7,7198656,127,218,24.256528,4.445130464579136
61,7,7190948,165,286,29.29945,4.778308218255743
61,7,7189852,270,470,36.612111999999996,7.322184809775062
61,13,7192412,26,40,7.692993999999999,2.7743483749254394
61,13,7194568,49,78,15.748566000000002,2.5964254110565332
61,13,7196228,68,115,13.764816,4.744041518735126
61,13,7190764,84,145,16.229432,5.0309222039751464
61,13,7189088,96,169,16.791552,5.4715227190732145
61,13,7184044,117,198,19.456623999999998,5.832165238700055
61,13,7190612,119,210,19.48031,5.72281841593348
61,13,7190700,127,218,22.200058000000002,5.819990889652057
61,13,7191608,165,286,29.078303999999996,5.404022754538478
61,13,7189840,270,470,35.66487600000001,7.450861567959309
61,19,7190784,26,40,8.353069999999999,3.0145836280282077
61,19,7190892,49,78,12.640438000000001,3.728288426479674
61,19,7189704,68,115,15.014196,4.168538933234106
61,19,7187132,84,145,19.567237999999996,4.215335390149363
61,19,7186468,96,169,19.245627999999996,4.28324186083658
61,19,7191844,117,198,23.50197,4.228513189708449
61,19,7192092,119,210,20.64885,5.454349614643324
61,19,7188748,127,218,21.070628,5.519730428535355
61,19,7188096,165,286,25.914962,6.253429911557552
61,19,7191780,270,470,35.675244000000006,7.2150380633341396
61,25,7188016,26,40,8.741074000000001,2.525384975513479
61,25,7190808,49,78,11.616686000000001,3.7277835511931188
61,25,7190656,68,115,19.125252,2.9088905534207057
61,25,7188252,84,145,15.284074,5.1811266359869945
61,25,7192872,96,169,18.657722,4.201290846612622
61,25,7186928,117,198,19.35746,5.723555218121265
61,25,7190008,119,210,21.068924000000003,5.316318730731137
61,25,7288252,127,218,25.407303999999996,4.551795127643804
61,25,7283900,165,286,25.983081999999996,6.129026027187615
61,25,7278536,270,470,36.190408000000005,7.189422920998627
61,31,7282172,26,40,8.442680000000001,2.7258611886641915
61,31,7280016,49,78,14.944354,2.8240072893967745
61,31,7280044,68,115,16.03608,4.002382594815266
61,31,7280460,84,145,15.498605999999999,4.911442022765704
61,31,7282140,96,169,18.053036,5.1515494626558285
61,31,7279352,117,198,21.947502,4.779263388881717
61,31,7278780,119,210,23.975075999999998,4.665250625888455
61,31,7278632,127,218,22.003847999999994,5.795641130250417
61,31,7278992,165,286,24.663068000000003,6.501591904927023
61,31,7275812,270,470,41.628437999999996,5.686771369254491
61,37,7272200,26,40,11.96485,1.5732184964508795
61,37,7273008,49,78,14.407348000000002,3.0517255016507345
61,37,7270364,68,115,16.053579999999997,3.894656416847367
61,37,7271292,84,145,15.599338,4.994687198795091
61,37,7272792,96,169,20.306597999999994,4.126480052337522
61,37,7261516,117,198,24.521965999999992,4.054533123976187
61,37,7264416,119,210,19.929402,5.869427434887581
61,37,7265008,127,218,19.881645999999996,6.123388692945808
61,37,7266000,165,286,25.071254,6.0912491269209585
61,37,7265848,270,470,37.27286,7.038708464776869
61,43,7261568,26,40,7.075082,3.24393789106607
61,43,7259040,49,78,15.78005,2.5961323985137406
61,43,7257868,68,115,15.190058,4.311424323407547
61,43,7257832,84,145,15.112371999999999,5.030651038110775
61,43,7255724,96,169,18.886812000000003,4.173236253424988
61,43,7255040,117,198,24.274725999999994,4.391110590683189
61,43,7257076,119,210,21.221285999999996,5.536557563914672
61,43,7257568,127,218,21.214377999999996,5.678269263528477
61,43,7259140,165,286,24.148975999999998,6.6114695774229135
61,43,7255292,270,470,37.569578,7.032275540182942
61,49,7253108,26,40,11.271440000000002,1.9333643663100848
61,49,7253520,49,78,14.279364000000001,3.2047718398660536
61,49,7258088,68,115,16.157567999999998,3.574817513451565
61,49,7253844,84,145,15.22769,5.139868676355319
61,49,7251956,96,169,19.086458,5.1724639570857915
61,49,7252188,117,198,18.621264,5.998274342612202
61,49,7292508,119,210,25.94678,3.678147845470809
61,49,7287932,127,218,24.820116000000002,4.54990674482475
61,49,7278124,165,286,24.653769999999998,6.428833591395805
61,49,7266376,270,470,35.85948200000001,7.432214078595389
61,55,7270420,26,40,10.1452,1.6105373743780849
61,55,7266388,49,78,15.221725999999999,2.7952847539464853
61,55,7275028,68,115,17.423118000000002,3.8712909616742195
61,55,7271348,84,145,15.823598,5.003055437427857
61,55,7269864,96,169,18.290426,5.230963379986989
61,55,7270132,117,198,21.456384000000003,5.220704152512386
61,55,7262836,119,210,19.421149999999997,5.975875541092932
61,55,7268248,127,218,26.166236,4.2936955364161165
61,55,7269560,165,286,27.976145999999993,5.4386430420802645
61,55,7267868,270,470,35.684728,7.356860026746273
61,61,7266548,26,40,9.203336000000002,2.516312479554961
61,61,7263652,49,78,11.54769,3.9472486468589976
61,61,7262724,68,115,19.241709999999998,2.7193756313550406
61,61,7259500,84,145,16.981458000000003,4.433115371827552
61,61,7260608,96,169,20.136204,4.473032506365917
61,61,7245556,117,198,25.384296,4.0487525170609935
61,61,7244184,119,210,19.884880000000006,5.765034628964309
61,61,7247312,127,218,23.280811999999997,4.823990807828539
61,61,7242848,165,286,26.84463,6.365279061549548
61,61,7241288,270,470,34.822448,7.494824407367578
61,67,7243904,26,40,9.310928,2.0833149707815077
61,67,7241388,49,78,15.04924,3.105843994090023
61,67,7242156,68,115,17.005847999999997,3.0071876206468193
61,67,7241516,84,145,17.471915999999997,4.9106553035661875
61,67,7241488,96,169,16.155688,5.525704599285688
61,67,7240464,117,198,21.913042,5.362262049621548
61,67,7238020,119,210,21.790917999999998,5.397092191858918
61,67,7236004,127,218,21.355558,5.665216906434705
61,67,7239832,165,286,30.036534,5.115939593465736
61,67,7240212,270,470,37.475008,6.941457546688371
61,73,7237168,26,40,9.51972,2.5016140221238894
61,73,7236052,49,78,11.491852,4.219507385429611
61,73,7235632,68,115,18.510758000000003,2.9065940360109903
61,73,7235068,84,145,20.346464,3.605069758099819
61,73,7236612,96,169,16.976742,5.490875708880633
61,73,7233584,117,198,19.482786,5.215072719063142
61,73,7237204,119,210,23.712326,4.3049433773329895
61,73,7234496,127,218,24.538413999999996,4.801457828455632
61,73,7231968,165,286,29.799584,5.295442357184327
61,73,7233400,270,470,36.442145999999994,7.286237969611529
61,79,7231948,26,40,8.87022,2.599004581245383
61,79,7231712,49,78,15.188326000000002,2.9942406697321986
61,79,7233320,68,115,14.994416000000001,4.46301115424626
61,79,7229344,84,145,19.271427999999997,4.035380680518911
61,79,7227644,96,169,21.829877999999997,3.669080998402803
61,79,7227236,117,198,26.346582,3.9537739617288197
61,79,7219272,119,210,21.554499999999997,5.401094833693936
61,79,7221952,127,218,24.37407,4.691840298622704
61,79,7220620,165,286,25.388979999999997,6.285268929515851
61,79,7219336,270,470,36.721312000000005,7.361706258104694
61,85,7218820,26,40,7.998747999999999,2.4705529097412002
61,85,7215816,49,78,14.662346000000001,2.933297415405798
61,85,7218096,68,115,18.400071999999998,3.714637200124987
61,85,7211932,84,145,15.858558,5.0725005253661255
61,85,7213792,96,169,19.689078000000002,4.643122809630997
61,85,7214652,117,198,25.243617999999998,3.603612482913641
61,85,7209332,119,210,21.061719999999998,5.61612157251404
61,85,7208868,127,218,23.738585999999994,4.812082495007938
61,85,7211592,165,286,29.267832000000002,5.231644537338723
61,85,7206224,270,470,35.31666399999999,7.303961668809162
61,91,7207548,26,40,10.526100000000001,1.900094493160756
61,91,7285796,49,78,12.435576000000001,3.8712929407368253
61,91,7281728,68,115,17.226296,3.9978106107772735
61,91,7276828,84,145,16.367642,4.851621250101076
61,91,7279152,96,169,18.133216,4.648253128371194
61,91,7276460,117,198,19.001222,5.859492377651796
61,91,7279360,119,210,21.950415999999997,4.899212091420122
61,91,7277176,127,218,24.65188,4.7834617272213995
61,91,7256992,165,286,27.591701999999998,5.932597068074574
61,91,7256596,270,470,37.744234000000006,7.235296671281178
61,97,7257364,26,40,8.56492,2.4172936909564395
61,97,7257992,49,78,13.408734,3.520431073192636
61,97,7255112,68,115,13.787158,4.598531310250058
61,97,7249660,84,145,17.65522,4.222389218832861
61,97,7251888,96,169,21.985542,3.921189002535294
61,97,7250752,117,198,21.55015,5.402886803980034
61,97,7249136,119,210,21.552439999999997,4.628662623782691
61,97,7249188,127,218,20.56653,5.7345585721942545
61,97,7244172,165,286,25.649843999999998,6.116838284141596
61,97,7246924,270,470,39.466368,6.883137078949582
67,1,7245608,26,40,9.399932000000002,2.451840200371925
67,1,7245940,49,78,15.92667,2.664110570375199
67,1,7248296,68,115,16.824265999999998,3.7571946132879814
67,1,7247784,84,145,17.811264,4.574665069164579
67,1,7243048,96,169,20.753719999999998,4.445461137871346
67,1,7246704,117,198,23.80878,4.1501444214787355
67,1,7246596,119,210,23.097828,4.682631686227475
67,1,7242536,127,218,22.690836000000004,5.293029621794279
67,1,7242448,165,286,30.402133999999993,4.861488817691812
67,1,7242060,270,470,38.667936000000005,6.580606951314476
67,7,7236440,26,40,10.919576,2.2945880376065326
67,7,7240972,49,78,15.413058000000001,2.5304035735495365
67,7,7238988,68,115,17.709512000000004,3.367605320618312
67,7,7236244,84,145,21.268811999999997,3.4069187218701065
67,7,7235220,96,169,19.72399,4.75412036145181
67,7,7239100,117,198,23.377543999999997,4.395820739181678
67,7,7234228,119,210,26.433256,3.796544761422256
67,7,7190644,127,218,24.686230000000002,5.222037326464915
67,7,7189224,165,286,26.730154000000002,5.644340847034258
67,7,7185452,270,470,42.851062,5.762835007472476
67,13,7185856,26,40,10.70255,1.8692610092283977
67,13,7186532,49,78,13.949396,3.1200632163012476
67,13,7190712,68,115,17.77747,2.919966300153642
67,13,7187540,84,145,21.093513999999995,3.7102473498233213
67,13,7185796,96,169,19.546612,4.676671495979524
67,13,7187032,117,198,21.949638,4.755939029674621
67,13,7189136,119,210,22.385447999999997,4.63805622571354
67,13,7191508,127,218,23.398638,4.755177620861077
67,13,7187932,165,286,30.030388000000006,5.148491866318941
67,13,7188824,270,470,38.03279,6.528538903321528
67,19,7187208,26,40,11.059372,1.9779338654989755
67,19,7184144,49,78,17.205336000000003,2.2010531814876155
67,19,7187288,68,115,20.660826,2.7274896866796223
67,19,7187820,84,145,20.989996,3.5580586215572607
67,19,7192020,96,169,22.444149999999997,3.741110478499721
67,19,7189464,117,198,22.845627999999998,4.541260848082404
67,19,7188212,119,210,24.743398000000003,4.118570530693387
67,19,7190004,127,218,23.111406,5.060531124657219
67,19,7193944,165,286,29.240278,4.997354430851304
67,19,7189320,270,470,40.309782,6.204925239843341
67,25,7192092,26,40,11.620040000000001,1.7689108475736326
67,25,7192580,49,78,13.955152,3.1722766328808416
67,25,7193828,68,115,17.891914,3.1103004001309986
67,25,7193200,84,145,18.408773999999998,3.904022397934215
67,25,7188364,96,169,21.838185999999993,3.758937755514773
67,25,7188632,117,198,21.539914,4.954788612625309
67,25,7185356,119,210,21.762847999999998,5.055519373897291
67,25,7186432,127,218,22.751994,5.323860494733361
67,25,7182376,165,286,29.909836,5.1579053652531615
67,25,7280400,270,470,42.061848,5.64175129990129
67,31,7279960,26,40,10.34691,2.043433975076393
67,31,7272832,49,78,14.686720000000001,2.841856486247445
67,31,7262956,68,115,17.715737999999998,3.167754495299844
67,31,7261520,84,145,21.850832,3.0740775845947725
67,31,7259584,96,169,19.79258,4.655066822029522
67,31,7258880,117,198,23.004733999999996,4.847476432771095
67,31,7261420,119,210,24.192731999999996,4.615890065790009
67,31,7251956,127,218,23.590761999999998,4.5584086487728195
67,31,7254984,165,286,26.802956,5.87276390065419
67,31,7251388,270,470,42.712340000000005,6.257063819501784
67,37,7246836,26,40,8.923406000000002,2.7067713007285374
67,37,7244564,49,78,14.423544000000001,2.9421636671608304
67,37,7244704,68,115,16.582074000000002,3.7884232471021346
67,37,7246716,84,145,17.303635999999997,4.537445267066467
67,37,7241700,96,169,21.938902000000002,3.4416324236190627
67,37,7247376,117,198,21.642547999999994,4.977149777751119
67,37,7244848,119,210,23.464443999999997,4.529409570528236
67,37,7246432,127,218,24.501866,4.478624617906317
67,37,7251784,165,286,29.018524,5.410511936081196
67,37,7251912,270,470,39.280629999999995,6.325998377264268
67,43,7249432,26,40,9.318335999999999,2.2121409099726717
67,43,7250036,49,78,13.998838000000001,3.01507846895546
67,43,7248088,68,115,19.08939399999999,2.909300005305194
67,43,7246684,84,145,20.166664,3.8372529654199554
67,43,7240708,96,169,19.585309999999996,4.585576165703617
67,43,7245296,117,198,24.99281,4.316659835029805
67,43,7243612,119,210,21.788847999999994,5.298853087739657
67,43,7243416,127,218,24.195940000000004,5.138698323206321
67,43,7247568,165,286,26.567151999999997,5.911152158788593
67,43,7245104,270,470,41.673754,5.847710036749609
67,49,7241544,26,40,10.240258,2.017261551925864
67,49,7239612,49,78,15.821040000000004,2.324790282566398
67,49,7237908,68,115,17.211993999999997,3.6274405206444045
67,49,7235984,84,145,22.133412,3.274213000028844
67,49,7233952,96,169,19.907307999999997,4.137174930098982
67,49,7231680,117,198,21.775336000000003,5.0638302292486825
67,49,7232712,119,210,21.104615999999996,5.388904562500199
67,49,7232780,127,218,23.363528,4.978297367421473
67,49,7230248,165,286,28.43736,5.610742974584695
67,49,7233560,270,470,42.372182,5.952457064045351
67,55,7232960,26,40,12.923430000000002,1.7417377987917697
67,55,7232424,49,78,13.88662,2.9382752324385586
67,55,7237564,68,115,15.676258,3.9652689093761113
67,55,7235336,84,145,17.476996,4.70127063032286
67,55,7231716,96,169,20.770424,4.11028229932617
67,55,7230980,117,198,25.630265999999995,4.074417671689693
67,55,7232280,119,210,22.800164,4.752443614652702
67,55,7220692,127,218,23.997594,4.987783856939362
67,55,7226252,165,286,28.66901,5.084397924086549
67,55,7228396,270,470,39.975089999999994,6.3267380603908245
67,61,7229828,26,40,11.479241999999998,1.7395330290488633
67,61,7226252,49,78,13.985331999999998,3.5665181102694614
67,61,7227680,68,115,15.633496,3.894306237934094
67,61,7231360,84,145,19.848767999999996,3.8918528230990734
67,61,7225400,96,169,22.093087999999995,3.9747388782872854
67,61,7226248,117,198,22.879834000000002,4.793854033290653
67,61,7223196,119,210,21.137876000000002,5.269277807838736
67,61,7220288,127,218,24.503521999999997,4.756919538766085
67,61,7225432,165,286,29.54128,4.838922533249263
67,61,7220012,270,470,43.566331999999996,5.794302269435056
67,67,7219112,26,40,11.424666,1.8794764067880907
67,67,7221724,49,78,16.051564,2.7243093458822063
67,67,7222064,68,115,18.916667999999998,3.245578615073421
67,67,7222580,84,145,19.99136,3.7353919493409706
67,67,7213256,96,169,19.329962,4.615497783839892
67,67,7216148,117,198,22.249118000000003,4.709134473158537
67,67,7231764,119,210,21.703527999999995,4.998630627239933
67,67,7232284,127,218,24.833419999999997,4.844663679251221
67,67,7233712,165,286,27.673845999999998,5.6996964652555135
67,67,7231756,270,470,42.47842000000001,5.989523657620193
67,73,7232472,26,40,12.840504000000001,1.6136159395464993
67,73,7230700,49,78,14.219426000000004,3.1956882990851203
67,73,7229772,68,115,15.212728,3.68027900844624
67,73,7231432,84,145,20.104906,4.110137997883279
67,73,7230568,96,169,19.368464,4.9700296855731425
67,73,7228648,117,198,20.971796,5.096040768326147
67,73,7227484,119,210,22.147796000000003,4.982162601877898
67,73,7223364,127,218,26.595675999999997,4.196239970738661
67,73,7224416,165,286,28.819564,5.213457925498738
67,73,7225452,270,470,38.265902000000004,6.624497243595767
67,79,7225344,26,40,10.95891,1.718742356554424
67,79,7222916,49,78,14.601043999999998,2.8361766486579096
67,79,7282504,68,115,16.988162,3.5192388507407997
67,79,7285300,84,145,17.884682,4.316602217397449
67,79,7282608,96,169,21.579919999999998,3.9538356736471085
67,79,7279732,117,198,21.509004,5.258117387245965
67,79,7278504,119,210,26.262559999999997,4.167304310918722
67,79,7275560,127,218,26.861435999999994,3.9911415513347226
67,79,7273096,165,286,28.021866000000003,5.595395904780605
67,79,7269196,270,470,39.313712,6.635854999195095
67,85,7268580,26,40,9.381435999999999,2.1570963491973942
67,85,7263324,49,78,13.546213999999999,3.307967746639375
67,85,7255292,68,115,18.369134,3.1249870749615463
67,85,7256892,84,145,18.60133,3.9837482043492103
67,85,7255460,96,169,20.100912000000005,4.1677375436744155
67,85,7253460,117,198,23.032854,4.629428127139132
67,85,7254172,119,210,22.680203999999996,5.046288031095312
67,85,7256160,127,218,26.079907999999996,4.681283821814857
67,85,7256156,165,286,27.308957999999993,5.353977404917417
67,85,7256324,270,470,38.87624400000001,6.607722518726775
67,91,7257164,26,40,11.431560000000001,1.5823805576552528
67,91,7256340,49,78,16.257338,3.038612705866011
67,91,7254796,68,115,14.926848000000001,4.247907905356612
67,91,7255396,84,145,20.001701999999998,3.4531139071285017
67,91,7257532,96,169,19.777088000000003,4.377606899108473
67,91,7257176,117,198,22.538746,4.847247488442215
67,91,7254588,119,210,22.464515999999996,4.950132613636742
67,91,7251744,127,218,24.679511999999995,4.535097188561128
67,91,7251724,165,286,30.459229999999994,4.705846115409593
67,91,7253968,270,470,40.106122000000006,6.131127096448079
67,97,7251272,26,40,11.225656,1.7949664997117696
67,97,7250248,49,78,13.999136,2.9446053627874
67,97,7243256,68,115,15.946808,3.4162184973160077
67,97,7243924,84,145,21.243574,3.0803554730215867
67,97,7244304,96,169,22.418554,3.4758051376744694
67,97,7243624,117,198,22.448424,4.7350247759159645
67,97,7247132,119,210,22.590392,5.0040179320454365
67,97,7245728,127,218,25.040604,4.544532301426304
67,97,7244864,165,286,29.74974,5.220344409849556
67,97,7243248,270,470,41.415637999999994,6.413965911909168
73,1,7241612,26,40,13.893034,1.591628523697206
73,1,7241860,49,78,17.308495999999998,2.411361548231906
73,1,7248464,68,115,19.50675,2.861295342063651
73,1,7246164,84,145,21.268416000000006,3.497213886270605
73,1,7245960,96,169,22.406191999999997,3.700875218438377
73,1,7240360,117,198,25.78614,3.4571147865527103
73,1,7286360,119,210,25.538352,4.107214166368404
73,1,7283420,127,218,27.677632,3.983101612999338
73,1,7282496,165,286,30.068736,5.0279064041510395
73,1,7271700,270,470,43.502402000000004,5.574727571322446
73,7,7266744,26,40,12.057272000000001,1.5055740985664618
73,7,7265104,49,78,15.726806000000002,2.894046591787641
73,7,7268380,68,115,19.41639,3.0807258915077074
73,7,7267020,84,145,21.613038,3.1000187846376352
73,7,7270288,96,169,20.895662,4.02285147255221
73,7,7267000,117,198,24.475171999999997,4.6055086607180815
73,7,7266700,119,210,24.546836,4.42655306916359
73,7,7263076,127,218,25.743132,4.424256211115752
73,7,7268500,165,286,28.359362,5.3306057861948934
73,7,7265036,270,470,43.56527200000001,5.587314726195712
73,13,7267468,26,40,11.526086,1.643131961191751
73,13,7265972,49,78,15.823238000000002,2.6209375468024563
73,13,7267704,68,115,17.566946,3.2677555661170268
73,13,7264324,84,145,18.185374,3.9814106042975532
73,13,7268980,96,169,23.295623999999997,3.5876437066189415
73,13,7266956,117,198,25.691693999999995,3.962326068278667
73,13,7264416,119,210,25.769838,4.082689909408885
73,13,7265916,127,218,26.353339999999996,4.339979653355231
